"Date","State","District","Confirmed","Recovered","Deceased","Other","Tested","Daily_confirmed","Daily_Recovered","Daily_Deceased"
2021-04-18,"Rajasthan","Ganganagar",7671,7000,44,0,80706,150,49,1
2021-04-18,"Rajasthan","Hanumangarh",4107,3282,14,0,82542,150,36,0
2021-04-18,"Rajasthan","Italians",2,2,0,0,NA,0,0,0
2021-04-18,"Rajasthan","Jaipur",75739,62153,556,0,968783,1963,258,4
2021-04-18,"Rajasthan","Jaisalmer",2535,2244,25,0,80082,43,0,0
2021-04-18,"Rajasthan","Jalore",6420,5704,58,0,184172,68,32,0
2021-04-18,"Rajasthan","Jhalawar",4953,4273,35,0,97163,111,7,0
2021-04-18,"Rajasthan","Jhunjhunu",5069,4624,57,0,123433,99,6,0
2021-04-18,"Rajasthan","Jodhpur",57405,48738,365,0,600959,1695,670,7
2021-04-18,"Rajasthan","Karauli",2180,1655,25,0,64481,97,33,0
2021-04-18,"Rajasthan","Kota",30294,24304,206,0,355509,1116,334,13
2021-04-18,"Rajasthan","Nagaur",11445,10732,107,0,229822,101,45,1
2021-04-18,"Rajasthan","Other State",189,150,39,0,NA,0,0,0
2021-04-18,"Rajasthan","Pali",12494,11547,118,0,179463,92,92,0
2021-04-18,"Rajasthan","Pratapgarh",2070,1506,25,0,52208,37,0,0
2021-04-18,"Rajasthan","Rajsamand",7043,5112,61,0,91975,155,104,1
2021-04-18,"Rajasthan","Sawai Madhopur",3309,2114,29,0,84683,86,0,0
2021-04-18,"Rajasthan","Sikar",10477,9164,111,0,165042,197,0,1
2021-04-18,"Rajasthan","Sirohi",5726,3794,32,0,84616,107,0,0
2021-04-18,"Rajasthan","Tonk",4295,3622,38,0,74225,102,108,0
2021-04-18,"Rajasthan","Udaipur",22682,14620,175,0,251522,1001,407,4
2021-04-17,"Rajasthan","Ajmer",20612,18199,241,0,261215,301,110,1
2021-04-17,"Rajasthan","Alwar",25194,22472,84,0,291879,591,75,0
2021-04-17,"Rajasthan","BSF Camp",85,85,0,0,NA,0,0,0
2021-04-17,"Rajasthan","Banswara",3549,2969,44,0,48781,62,115,1
2021-04-17,"Rajasthan","Baran",4025,2850,38,0,46168,146,20,0
2021-04-17,"Rajasthan","Barmer",5507,5107,58,0,113868,62,0,0
2021-04-17,"Rajasthan","Bharatpur",9860,9281,120,0,201441,91,41,0
2021-04-17,"Rajasthan","Bhilwara",14336,11020,43,0,148764,407,0,1
2021-04-17,"Rajasthan","Bikaner",20984,19202,177,0,278302,326,39,1
2021-04-17,"Rajasthan","Bundi",3649,3109,22,0,58167,47,19,0
2021-04-17,"Rajasthan","Chittorgarh",6252,4886,50,0,116002,283,115,0
2021-04-17,"Rajasthan","Churu",4776,4398,45,0,131700,168,25,0
2021-04-17,"Rajasthan","Dausa",2938,2520,28,0,61680,130,12,1
2021-04-17,"Rajasthan","Dholpur",4762,3850,30,0,121308,117,22,0
2021-04-17,"Rajasthan","Dungarpur",9030,7079,41,0,121917,255,294,1
2021-04-17,"Rajasthan","Evacuees",61,61,0,0,NA,0,0,0
2021-04-17,"Rajasthan","Ganganagar",7521,6951,43,0,80706,76,27,0
2021-04-17,"Rajasthan","Hanumangarh",3957,3246,14,0,82542,63,69,1
2021-04-17,"Rajasthan","Italians",2,2,0,0,NA,0,0,0
2021-04-17,"Rajasthan","Jaipur",73776,61895,552,0,968783,1484,367,3
2021-04-17,"Rajasthan","Jaisalmer",2492,2244,25,0,80082,47,0,0
2021-04-17,"Rajasthan","Jalore",6352,5672,58,0,184172,43,12,1
2021-04-17,"Rajasthan","Jhalawar",4842,4266,35,0,97163,88,44,1
2021-04-17,"Rajasthan","Jhunjhunu",4970,4618,57,0,123433,68,10,0
2021-04-17,"Rajasthan","Jodhpur",55710,48068,358,0,600959,1265,430,17
2021-04-17,"Rajasthan","Karauli",2083,1622,25,0,64481,65,3,2
2021-04-17,"Rajasthan","Kota",29178,23970,193,0,355509,1049,442,1
2021-04-17,"Rajasthan","Nagaur",11344,10687,106,0,229822,82,40,0
2021-04-17,"Rajasthan","Other State",189,150,39,0,NA,0,0,0
2021-04-17,"Rajasthan","Pali",12402,11455,118,0,179463,62,92,0
2021-04-17,"Rajasthan","Pratapgarh",2033,1506,25,0,52208,70,0,0
2021-04-17,"Rajasthan","Rajsamand",6888,5008,60,0,91975,195,0,0
2021-04-17,"Rajasthan","Sawai Madhopur",3223,2114,29,0,84683,209,2,0
2021-04-17,"Rajasthan","Sikar",10280,9164,110,0,165042,182,0,2
2021-04-17,"Rajasthan","Sirohi",5619,3794,32,0,84616,100,10,0
2021-04-17,"Rajasthan","Tonk",4193,3514,38,0,74225,129,26,0
2021-04-17,"Rajasthan","Udaipur",21681,14213,171,0,251522,783,362,3
2021-04-16,"Rajasthan","Ajmer",20311,18089,240,0,261215,342,105,3
2021-04-16,"Rajasthan","Alwar",24603,22397,84,0,291879,271,102,0
2021-04-16,"Rajasthan","BSF Camp",85,85,0,0,NA,0,0,0
2021-04-16,"Rajasthan","Banswara",3487,2854,43,0,48781,25,17,0
2021-04-16,"Rajasthan","Baran",3879,2830,38,0,46168,152,24,0
2021-04-16,"Rajasthan","Barmer",5445,5107,58,0,113868,26,0,2
2021-04-16,"Rajasthan","Bharatpur",9769,9240,120,0,201441,95,37,0
2021-04-16,"Rajasthan","Bhilwara",13929,11020,42,0,148764,254,101,0
2021-04-16,"Rajasthan","Bikaner",20658,19163,176,0,278302,186,19,0
2021-04-16,"Rajasthan","Bundi",3602,3090,22,0,58167,48,32,0
2021-04-16,"Rajasthan","Chittorgarh",5969,4771,50,0,116002,100,101,1
2021-04-16,"Rajasthan","Churu",4608,4373,45,0,131700,10,13,1
2021-04-16,"Rajasthan","Dausa",2808,2508,27,0,61680,55,19,1
2021-04-16,"Rajasthan","Dholpur",4645,3828,30,0,121308,355,20,1
2021-04-16,"Rajasthan","Dungarpur",8775,6785,40,0,121917,257,170,0
2021-04-16,"Rajasthan","Evacuees",61,61,0,0,NA,0,0,0
2021-04-16,"Rajasthan","Ganganagar",7445,6924,43,0,80706,79,54,0
2021-04-16,"Rajasthan","Hanumangarh",3894,3177,13,0,82542,110,6,0
2021-04-16,"Rajasthan","Italians",2,2,0,0,NA,0,0,0
2021-04-16,"Rajasthan","Jaipur",72292,61528,549,0,968783,1201,188,2
2021-04-16,"Rajasthan","Jaisalmer",2445,2244,25,0,80082,28,6,0
2021-04-16,"Rajasthan","Jalore",6309,5660,57,0,184172,18,12,1
2021-04-16,"Rajasthan","Jhalawar",4754,4222,34,0,97163,90,37,1
2021-04-16,"Rajasthan","Jhunjhunu",4902,4608,57,0,123433,45,10,1
2021-04-16,"Rajasthan","Jodhpur",54445,47638,341,0,600959,1144,690,5
2021-04-16,"Rajasthan","Karauli",2018,1619,23,0,64481,42,17,2
2021-04-16,"Rajasthan","Kota",28129,23528,192,0,355509,664,522,0
2021-04-16,"Rajasthan","Nagaur",11262,10647,106,0,229822,78,43,1
2021-04-16,"Rajasthan","Other State",189,150,39,0,NA,0,0,0
2021-04-16,"Rajasthan","Pali",12340,11363,118,0,179463,149,85,0
2021-04-16,"Rajasthan","Pratapgarh",1963,1506,25,0,52208,73,27,0
2021-04-16,"Rajasthan","Rajsamand",6693,5008,60,0,91975,149,82,1
2021-04-16,"Rajasthan","Sawai Madhopur",3014,2112,29,0,84683,87,13,1
2021-04-16,"Rajasthan","Sikar",10098,9164,108,0,165042,142,44,2
2021-04-16,"Rajasthan","Sirohi",5519,3784,32,0,84616,204,0,0
2021-04-16,"Rajasthan","Tonk",4064,3488,38,0,74225,88,0,0
2021-04-16,"Rajasthan","Udaipur",20898,13851,168,0,251522,792,195,5
2021-04-15,"Rajasthan","Ajmer",19969,17984,237,0,261215,258,45,1
2021-04-15,"Rajasthan","Alwar",24332,22295,84,0,291879,361,83,3
2021-04-15,"Rajasthan","BSF Camp",85,85,0,0,NA,0,0,0
2021-04-15,"Rajasthan","Banswara",3462,2837,43,0,48781,66,22,0
2021-04-15,"Rajasthan","Baran",3727,2806,38,0,46168,116,20,1
2021-04-15,"Rajasthan","Barmer",5419,5107,56,0,113868,24,0,0
2021-04-15,"Rajasthan","Bharatpur",9674,9203,120,0,201441,89,54,0
2021-04-15,"Rajasthan","Bhilwara",13675,10919,42,0,148764,332,103,0
2021-04-15,"Rajasthan","Bikaner",20472,19144,176,0,278302,194,20,4
2021-04-15,"Rajasthan","Bundi",3554,3058,22,0,58167,32,0,0
2021-04-15,"Rajasthan","Chittorgarh",5869,4670,49,0,116002,174,63,1
2021-04-15,"Rajasthan","Churu",4598,4360,44,0,131700,33,0,1
2021-04-15,"Rajasthan","Dausa",2753,2489,26,0,61680,112,26,0
2021-04-15,"Rajasthan","Dholpur",4290,3808,29,0,121308,61,0,0
2021-04-15,"Rajasthan","Dungarpur",8518,6615,40,0,121917,239,183,0
2021-04-15,"Rajasthan","Evacuees",61,61,0,0,NA,0,0,0
2021-04-15,"Rajasthan","Ganganagar",7366,6870,43,0,80706,82,0,0
2021-04-15,"Rajasthan","Hanumangarh",3784,3171,13,0,82542,131,6,0
2021-04-15,"Rajasthan","Italians",2,2,0,0,NA,0,0,0
2021-04-15,"Rajasthan","Jaipur",71091,61340,547,0,968783,848,242,3
2021-04-15,"Rajasthan","Jaisalmer",2417,2238,25,0,80082,28,0,0
2021-04-15,"Rajasthan","Jalore",6291,5648,56,0,184172,121,13,1
2021-04-15,"Rajasthan","Jhalawar",4664,4185,33,0,97163,128,41,3
2021-04-15,"Rajasthan","Jhunjhunu",4857,4598,56,0,123433,70,0,0
2021-04-15,"Rajasthan","Jodhpur",53301,46948,336,0,600959,847,625,3
2021-04-15,"Rajasthan","Karauli",1976,1602,21,0,64481,100,0,0
2021-04-15,"Rajasthan","Kota",27465,23006,192,0,355509,638,415,4
2021-04-15,"Rajasthan","Nagaur",11184,10604,105,0,229822,85,46,2
2021-04-15,"Rajasthan","Other State",189,150,39,0,NA,0,0,0
2021-04-15,"Rajasthan","Pali",12191,11278,118,0,179463,54,42,2
2021-04-15,"Rajasthan","Pratapgarh",1890,1479,25,0,52208,51,0,0
2021-04-15,"Rajasthan","Rajsamand",6544,4926,59,0,91975,247,53,0
2021-04-15,"Rajasthan","Sawai Madhopur",2927,2099,28,0,84683,146,0,0
2021-04-15,"Rajasthan","Sikar",9956,9120,106,0,165042,145,19,1
2021-04-15,"Rajasthan","Sirohi",5315,3784,32,0,84616,71,0,0
2021-04-15,"Rajasthan","Tonk",3976,3488,38,0,74225,64,0,0
2021-04-15,"Rajasthan","Udaipur",20106,13656,163,0,251522,711,133,3
2021-04-14,"Rajasthan","Ajmer",19711,17939,236,0,261215,247,14,2
2021-04-14,"Rajasthan","Alwar",23971,22212,81,0,291879,279,38,1
2021-04-14,"Rajasthan","BSF Camp",85,85,0,0,NA,0,0,0
2021-04-14,"Rajasthan","Banswara",3396,2815,43,0,48781,67,51,0
2021-04-14,"Rajasthan","Baran",3611,2786,37,0,46168,89,10,1
2021-04-14,"Rajasthan","Barmer",5395,5107,56,0,113868,24,0,0
2021-04-14,"Rajasthan","Bharatpur",9585,9149,120,0,201441,71,22,0
2021-04-14,"Rajasthan","Bhilwara",13343,10816,42,0,148764,355,0,0
2021-04-14,"Rajasthan","Bikaner",20278,19124,172,0,278302,170,47,1
2021-04-14,"Rajasthan","Bundi",3522,3058,22,0,58167,39,0,0
2021-04-14,"Rajasthan","Chittorgarh",5695,4607,48,0,116002,135,110,0
2021-04-14,"Rajasthan","Churu",4565,4360,43,0,131700,42,3,1
2021-04-14,"Rajasthan","Dausa",2641,2463,26,0,61680,14,14,1
2021-04-14,"Rajasthan","Dholpur",4229,3808,29,0,121308,42,9,0
2021-04-14,"Rajasthan","Dungarpur",8279,6432,40,0,121917,191,0,0
2021-04-14,"Rajasthan","Evacuees",61,61,0,0,NA,0,0,0
2021-04-14,"Rajasthan","Ganganagar",7284,6870,43,0,80706,61,19,0
2021-04-14,"Rajasthan","Hanumangarh",3653,3165,13,0,82542,38,41,0
2021-04-14,"Rajasthan","Italians",2,2,0,0,NA,0,0,0
2021-04-14,"Rajasthan","Jaipur",70243,61098,544,0,968783,1325,198,4
2021-04-14,"Rajasthan","Jaisalmer",2389,2238,25,0,80082,11,0,0
2021-04-14,"Rajasthan","Jalore",6170,5635,55,0,184172,34,3,1
2021-04-14,"Rajasthan","Jhalawar",4536,4144,30,0,97163,50,50,2
2021-04-14,"Rajasthan","Jhunjhunu",4787,4598,56,0,123433,46,10,0
2021-04-14,"Rajasthan","Jodhpur",52454,46323,333,0,600959,820,730,3
2021-04-14,"Rajasthan","Karauli",1876,1602,21,0,64481,0,4,0
2021-04-14,"Rajasthan","Kota",26827,22591,188,0,355509,646,286,5
2021-04-14,"Rajasthan","Nagaur",11099,10558,103,0,229822,60,28,0
2021-04-14,"Rajasthan","Other State",189,150,39,0,NA,0,0,0
2021-04-14,"Rajasthan","Pali",12137,11236,116,0,179463,22,22,0
2021-04-14,"Rajasthan","Pratapgarh",1839,1479,25,0,52208,48,42,0
2021-04-14,"Rajasthan","Rajsamand",6297,4873,59,0,91975,126,52,0
2021-04-14,"Rajasthan","Sawai Madhopur",2781,2099,28,0,84683,114,0,0
2021-04-14,"Rajasthan","Sikar",9811,9101,105,0,165042,84,19,1
2021-04-14,"Rajasthan","Sirohi",5244,3784,32,0,84616,20,0,1
2021-04-14,"Rajasthan","Tonk",3912,3488,38,0,74225,12,10,1
2021-04-14,"Rajasthan","Udaipur",19395,13523,160,0,251522,918,124,4
2021-04-13,"Rajasthan","Ajmer",19464,17925,234,0,261215,239,60,1
2021-04-13,"Rajasthan","Alwar",23692,22174,80,0,291879,187,50,0
2021-04-13,"Rajasthan","BSF Camp",85,85,0,0,NA,0,0,0
2021-04-13,"Rajasthan","Banswara",3329,2764,43,0,48781,35,28,0
2021-04-13,"Rajasthan","Baran",3522,2776,36,0,46168,110,20,0
2021-04-13,"Rajasthan","Barmer",5371,5107,56,0,113868,14,0,2
2021-04-13,"Rajasthan","Bharatpur",9514,9127,120,0,201441,57,20,0
2021-04-13,"Rajasthan","Bhilwara",12988,10816,42,0,148764,177,0,0
2021-04-13,"Rajasthan","Bikaner",20108,19077,171,0,278302,107,1,0
2021-04-13,"Rajasthan","Bundi",3483,3058,22,0,58167,29,0,1
2021-04-13,"Rajasthan","Chittorgarh",5560,4497,48,0,116002,159,90,1
2021-04-13,"Rajasthan","Churu",4523,4357,42,0,131700,0,0,0
2021-04-13,"Rajasthan","Dausa",2627,2449,25,0,61680,39,23,0
2021-04-13,"Rajasthan","Dholpur",4187,3799,29,0,121308,47,12,0
2021-04-13,"Rajasthan","Dungarpur",8088,6432,40,0,121917,201,139,1
2021-04-13,"Rajasthan","Evacuees",61,61,0,0,NA,0,0,0
2021-04-13,"Rajasthan","Ganganagar",7223,6851,43,0,80706,28,13,0
2021-04-13,"Rajasthan","Hanumangarh",3615,3124,13,0,82542,15,8,0
2021-04-13,"Rajasthan","Italians",2,2,0,0,NA,0,0,0
2021-04-13,"Rajasthan","Jaipur",68918,60900,540,0,968783,989,135,3
2021-04-13,"Rajasthan","Jaisalmer",2378,2238,25,0,80082,15,0,0
2021-04-13,"Rajasthan","Jalore",6136,5632,54,0,184172,2,11,0
2021-04-13,"Rajasthan","Jhalawar",4486,4094,28,0,97163,49,58,1
2021-04-13,"Rajasthan","Jhunjhunu",4741,4588,56,0,123433,16,12,0
2021-04-13,"Rajasthan","Jodhpur",51634,45593,330,0,600959,770,59,4
2021-04-13,"Rajasthan","Karauli",1876,1598,21,0,64481,54,7,0
2021-04-13,"Rajasthan","Kota",26181,22305,183,0,355509,616,231,4
2021-04-13,"Rajasthan","Nagaur",11039,10530,103,0,229822,58,29,2
2021-04-13,"Rajasthan","Other State",189,150,39,0,NA,0,0,0
2021-04-13,"Rajasthan","Pali",12115,11214,116,0,179463,206,72,3
2021-04-13,"Rajasthan","Pratapgarh",1791,1437,25,0,52208,66,42,0
2021-04-13,"Rajasthan","Rajsamand",6171,4821,59,0,91975,153,0,0
2021-04-13,"Rajasthan","Sawai Madhopur",2667,2099,28,0,84683,27,0,0
2021-04-13,"Rajasthan","Sikar",9727,9082,104,0,165042,93,0,0
2021-04-13,"Rajasthan","Sirohi",5224,3784,31,0,84616,140,0,0
2021-04-13,"Rajasthan","Tonk",3900,3478,37,0,74225,101,0,1
2021-04-13,"Rajasthan","Udaipur",18477,13399,156,0,251522,729,131,4
2021-04-12,"Rajasthan","Ajmer",19225,17865,233,0,261215,172,83,1
2021-04-12,"Rajasthan","Alwar",23505,22124,80,0,291879,327,37,0
2021-04-12,"Rajasthan","BSF Camp",85,85,0,0,NA,0,0,0
2021-04-12,"Rajasthan","Banswara",3294,2736,43,0,48781,62,21,1
2021-04-12,"Rajasthan","Baran",3412,2756,36,0,46168,120,9,0
2021-04-12,"Rajasthan","Barmer",5357,5107,54,0,113868,52,4,0
2021-04-12,"Rajasthan","Bharatpur",9457,9107,120,0,201441,62,20,0
2021-04-12,"Rajasthan","Bhilwara",12811,10816,42,0,148764,296,52,0
2021-04-12,"Rajasthan","Bikaner",20001,19076,171,0,278302,136,9,2
2021-04-12,"Rajasthan","Bundi",3454,3058,21,0,58167,32,0,0
2021-04-12,"Rajasthan","Chittorgarh",5401,4407,47,0,116002,121,52,1
2021-04-12,"Rajasthan","Churu",4523,4357,42,0,131700,28,0,0
2021-04-12,"Rajasthan","Dausa",2588,2426,25,0,61680,39,0,0
2021-04-12,"Rajasthan","Dholpur",4140,3787,29,0,121308,54,7,0
2021-04-12,"Rajasthan","Dungarpur",7887,6293,39,0,121917,223,104,0
2021-04-12,"Rajasthan","Evacuees",61,61,0,0,NA,0,0,0
2021-04-12,"Rajasthan","Ganganagar",7195,6838,43,0,80706,25,0,1
2021-04-12,"Rajasthan","Hanumangarh",3600,3116,13,0,82542,86,16,1
2021-04-12,"Rajasthan","Italians",2,2,0,0,NA,0,0,0
2021-04-12,"Rajasthan","Jaipur",67929,60765,537,0,968783,961,209,3
2021-04-12,"Rajasthan","Jaisalmer",2363,2238,25,0,80082,16,0,0
2021-04-12,"Rajasthan","Jalore",6134,5621,54,0,184172,73,0,0
2021-04-12,"Rajasthan","Jhalawar",4437,4036,27,0,97163,76,59,1
2021-04-12,"Rajasthan","Jhunjhunu",4725,4576,56,0,123433,19,0,0
2021-04-12,"Rajasthan","Jodhpur",50864,45534,326,0,600959,628,57,5
2021-04-12,"Rajasthan","Karauli",1822,1591,21,0,64481,47,4,1
2021-04-12,"Rajasthan","Kota",25565,22074,179,0,355509,683,235,1
2021-04-12,"Rajasthan","Nagaur",10981,10501,101,0,229822,65,24,2
2021-04-12,"Rajasthan","Other State",189,150,39,0,NA,0,0,0
2021-04-12,"Rajasthan","Pali",11909,11142,113,0,179463,144,43,0
2021-04-12,"Rajasthan","Pratapgarh",1725,1395,25,0,52208,23,18,0
2021-04-12,"Rajasthan","Rajsamand",6018,4821,59,0,91975,139,84,0
2021-04-12,"Rajasthan","Sawai Madhopur",2640,2099,28,0,84683,44,0,0
2021-04-12,"Rajasthan","Sikar",9634,9082,104,0,165042,87,21,0
2021-04-12,"Rajasthan","Sirohi",5084,3784,31,0,84616,185,0,0
2021-04-12,"Rajasthan","Tonk",3799,3478,36,0,74225,37,0,0
2021-04-12,"Rajasthan","Udaipur",17748,13268,152,0,251522,709,123,5
2021-04-11,"Rajasthan","Ajmer",19053,17782,232,0,261215,167,90,0
2021-04-11,"Rajasthan","Alwar",23178,22087,80,0,291879,180,46,0
2021-04-11,"Rajasthan","BSF Camp",85,85,0,0,NA,0,0,0
2021-04-11,"Rajasthan","Banswara",3232,2715,42,0,48781,63,0,0
2021-04-11,"Rajasthan","Baran",3292,2747,36,0,46168,48,12,0
2021-04-11,"Rajasthan","Barmer",5305,5103,54,0,113868,35,0,0
2021-04-11,"Rajasthan","Bharatpur",9395,9087,120,0,201441,44,20,0
2021-04-11,"Rajasthan","Bhilwara",12515,10764,42,0,148764,302,0,0
2021-04-11,"Rajasthan","Bikaner",19865,19067,169,0,278302,113,24,1
2021-04-11,"Rajasthan","Bundi",3422,3058,21,0,58167,34,0,1
2021-04-11,"Rajasthan","Chittorgarh",5280,4355,46,0,116002,60,68,0
2021-04-11,"Rajasthan","Churu",4495,4357,42,0,131700,30,0,0
2021-04-11,"Rajasthan","Dausa",2549,2426,25,0,61680,13,0,0
2021-04-11,"Rajasthan","Dholpur",4086,3780,29,0,121308,58,11,0
2021-04-11,"Rajasthan","Dungarpur",7664,6189,39,0,121917,161,247,1
2021-04-11,"Rajasthan","Evacuees",61,61,0,0,NA,0,0,0
2021-04-11,"Rajasthan","Ganganagar",7170,6838,42,0,80706,22,0,0
2021-04-11,"Rajasthan","Hanumangarh",3514,3100,12,0,82542,65,0,0
2021-04-11,"Rajasthan","Italians",2,2,0,0,NA,0,0,0
2021-04-11,"Rajasthan","Jaipur",66968,60556,534,0,968783,648,62,1
2021-04-11,"Rajasthan","Jaisalmer",2347,2238,25,0,80082,19,0,0
2021-04-11,"Rajasthan","Jalore",6061,5621,54,0,184172,86,8,0
2021-04-11,"Rajasthan","Jhalawar",4361,3977,26,0,97163,40,30,0
2021-04-11,"Rajasthan","Jhunjhunu",4706,4576,56,0,123433,9,11,0
2021-04-11,"Rajasthan","Jodhpur",50236,45477,321,0,600959,666,59,2
2021-04-11,"Rajasthan","Karauli",1775,1587,20,0,64481,33,2,0
2021-04-11,"Rajasthan","Kota",24882,21839,178,0,355509,632,95,1
2021-04-11,"Rajasthan","Nagaur",10916,10477,99,0,229822,57,25,0
2021-04-11,"Rajasthan","Other State",189,150,39,0,NA,0,0,0
2021-04-11,"Rajasthan","Pali",11765,11099,113,0,179463,68,34,0
2021-04-11,"Rajasthan","Pratapgarh",1702,1377,25,0,52208,46,0,0
2021-04-11,"Rajasthan","Rajsamand",5879,4737,59,0,91975,178,57,2
2021-04-11,"Rajasthan","Sawai Madhopur",2596,2099,28,0,84683,146,0,0
2021-04-11,"Rajasthan","Sikar",9547,9061,104,0,165042,39,6,1
2021-04-11,"Rajasthan","Sirohi",4899,3784,31,0,84616,134,0,0
2021-04-11,"Rajasthan","Tonk",3762,3478,36,0,74225,45,0,0
2021-04-11,"Rajasthan","Udaipur",17039,13145,147,0,251522,864,108,0
2021-04-10,"Rajasthan","Ajmer",18886,17692,232,0,261215,149,57,0
2021-04-10,"Rajasthan","Alwar",22998,22041,80,0,291879,162,22,0
2021-04-10,"Rajasthan","BSF Camp",85,85,0,0,NA,0,0,0
2021-04-10,"Rajasthan","Banswara",3169,2715,42,0,48781,50,6,2
2021-04-10,"Rajasthan","Baran",3244,2735,36,0,46168,94,8,0
2021-04-10,"Rajasthan","Barmer",5270,5103,54,0,113868,6,0,0
2021-04-10,"Rajasthan","Bharatpur",9351,9067,120,0,201441,37,0,0
2021-04-10,"Rajasthan","Bhilwara",12213,10764,42,0,148764,258,0,1
2021-04-10,"Rajasthan","Bikaner",19752,19043,168,0,278302,94,0,0
2021-04-10,"Rajasthan","Bundi",3388,3058,20,0,58167,35,0,0
2021-04-10,"Rajasthan","Chittorgarh",5220,4287,46,0,116002,84,0,1
2021-04-10,"Rajasthan","Churu",4465,4357,42,0,131700,20,0,0
2021-04-10,"Rajasthan","Dausa",2536,2426,25,0,61680,19,3,0
2021-04-10,"Rajasthan","Dholpur",4028,3769,29,0,121308,104,0,0
2021-04-10,"Rajasthan","Dungarpur",7503,5942,38,0,121917,117,0,0
2021-04-10,"Rajasthan","Evacuees",61,61,0,0,NA,0,0,0
2021-04-10,"Rajasthan","Ganganagar",7148,6838,42,0,80706,28,13,0
2021-04-10,"Rajasthan","Hanumangarh",3449,3100,12,0,82542,43,16,0
2021-04-10,"Rajasthan","Italians",2,2,0,0,NA,0,0,0
2021-04-10,"Rajasthan","Jaipur",66320,60494,533,0,968783,657,140,1
2021-04-10,"Rajasthan","Jaisalmer",2328,2238,25,0,80082,11,0,0
2021-04-10,"Rajasthan","Jalore",5975,5613,54,0,184172,53,7,1
2021-04-10,"Rajasthan","Jhalawar",4321,3947,26,0,97163,100,9,0
2021-04-10,"Rajasthan","Jhunjhunu",4697,4565,56,0,123433,7,4,1
2021-04-10,"Rajasthan","Jodhpur",49570,45418,319,0,600959,599,53,5
2021-04-10,"Rajasthan","Karauli",1742,1585,20,0,64481,29,0,0
2021-04-10,"Rajasthan","Kota",24250,21744,177,0,355509,599,100,0
2021-04-10,"Rajasthan","Nagaur",10859,10452,99,0,229822,48,22,0
2021-04-10,"Rajasthan","Other State",189,150,39,0,NA,0,0,0
2021-04-10,"Rajasthan","Pali",11697,11065,113,0,179463,88,0,1
2021-04-10,"Rajasthan","Pratapgarh",1656,1377,25,0,52208,53,0,0
2021-04-10,"Rajasthan","Rajsamand",5701,4680,57,0,91975,107,53,0
2021-04-10,"Rajasthan","Sawai Madhopur",2450,2099,28,0,84683,89,0,0
2021-04-10,"Rajasthan","Sikar",9508,9055,103,0,165042,46,0,0
2021-04-10,"Rajasthan","Sirohi",4765,3784,31,0,84616,57,0,1
2021-04-10,"Rajasthan","Tonk",3717,3478,36,0,74225,31,0,0
2021-04-10,"Rajasthan","Udaipur",16175,13037,147,0,251522,527,49,4
2021-04-09,"Rajasthan","Ajmer",18737,17635,232,0,261215,116,18,0
2021-04-09,"Rajasthan","Alwar",22836,22019,80,0,291879,135,3,0
2021-04-09,"Rajasthan","BSF Camp",85,85,0,0,NA,0,0,0
2021-04-09,"Rajasthan","Banswara",3119,2709,40,0,48781,45,0,3
2021-04-09,"Rajasthan","Baran",3150,2727,36,0,46168,72,13,0
2021-04-09,"Rajasthan","Barmer",5264,5103,54,0,113868,15,25,1
2021-04-09,"Rajasthan","Bharatpur",9314,9067,120,0,201441,40,10,0
2021-04-09,"Rajasthan","Bhilwara",11955,10764,41,0,148764,245,27,0
2021-04-09,"Rajasthan","Bikaner",19658,19043,168,0,278302,70,31,0
2021-04-09,"Rajasthan","Bundi",3353,3058,20,0,58167,38,0,0
2021-04-09,"Rajasthan","Chittorgarh",5136,4287,45,0,116002,117,8,0
2021-04-09,"Rajasthan","Churu",4445,4357,42,0,131700,15,14,0
2021-04-09,"Rajasthan","Dausa",2517,2423,25,0,61680,6,0,0
2021-04-09,"Rajasthan","Dholpur",3924,3769,29,0,121308,23,1,0
2021-04-09,"Rajasthan","Dungarpur",7386,5942,38,0,121917,340,39,0
2021-04-09,"Rajasthan","Evacuees",61,61,0,0,NA,0,0,0
2021-04-09,"Rajasthan","Ganganagar",7120,6825,42,0,80706,28,37,0
2021-04-09,"Rajasthan","Hanumangarh",3406,3084,12,0,82542,45,0,0
2021-04-09,"Rajasthan","Italians",2,2,0,0,NA,0,0,0
2021-04-09,"Rajasthan","Jaipur",65663,60354,532,0,968783,767,77,0
2021-04-09,"Rajasthan","Jaisalmer",2317,2238,25,0,80082,10,0,0
2021-04-09,"Rajasthan","Jalore",5922,5606,53,0,184172,47,6,0
2021-04-09,"Rajasthan","Jhalawar",4221,3938,26,0,97163,21,23,0
2021-04-09,"Rajasthan","Jhunjhunu",4690,4561,55,0,123433,12,0,0
2021-04-09,"Rajasthan","Jodhpur",48971,45365,314,0,600959,498,114,1
2021-04-09,"Rajasthan","Karauli",1713,1585,20,0,64481,1,6,0
2021-04-09,"Rajasthan","Kota",23651,21644,177,0,355509,439,307,1
2021-04-09,"Rajasthan","Nagaur",10811,10430,99,0,229822,42,19,0
2021-04-09,"Rajasthan","Other State",189,150,39,0,NA,0,0,0
2021-04-09,"Rajasthan","Pali",11609,11065,112,0,179463,89,10,1
2021-04-09,"Rajasthan","Pratapgarh",1603,1377,25,0,52208,17,48,0
2021-04-09,"Rajasthan","Rajsamand",5594,4627,57,0,91975,116,56,1
